1,16,1,10,6,5,8,7968,2528,637120,6,1,1,5,16,10,56,9,0,1887,50
2,24,5,4,3,4,2,6000,2496,116928,3,5,2,4,24,4,28,10,4064,0,25
2,24,1,13,3,1,4,3264,6800,345280,3,1,2,1,24,13,36,9,0,0,40
1,24,4,1,3,5,7,1264,656,192768,3,4,1,5,24,1,53,5,0,0,50
1,24,5,4,1,5,8,6000,2496,688512,1,5,1,5,24,4,56,10,0,0,50
1,24,14,9,5,5,6,5168,4224,335936,5,14,1,5,24,9,49,11,0,0,40
1,24,5,4,3,5,7,6000,2496,856576,3,5,1,5,24,4,55,10,0,0,56
1,24,1,9,3,6,1,3888,4224,190912,3,1,1,6,24,9,22,9,0,0,41
2,24,5,10,3,1,1,5168,5504,319424,3,5,2,1,24,10,21,10,0,0,40
1,24,3,6,3,5,4,4304,7056,91520,3,3,1,5,24,6,40,13,0,0,60
1,26,3,6,3,1,2,4304,5680,433920,3,3,1,1,26,6,30,13,0,0,40
1,24,3,3,2,5,2,960,2032,327168,2,3,1,5,24,3,29,13,0,0,50
1,24,5,10,3,1,1,5168,5504,319424,3,5,1,1,24,10,19,10,0,0,35
2,24,3,6,3,4,6,4304,7056,267072,3,3,2,4,24,6,47,13,0,0,40
2,24,5,11,3,1,1,2656,3072,227712,3,5,2,1,24,11,20,10,0,1719,28
1,24,6,11,3,5,3,624,3072,430976,3,6,1,5,24,11,31,12,0,0,40
1,24,1,7,4,5,3,2384,1488,406912,4,1,1,5,24,7,35,9,0,0,40
1,24,5,9,3,6,4,8384,4224,955776,3,5,1,6,24,9,39,10,0,0,40
2,24,6,4,3,6,2,2704,2496,752832,3,6,2,6,24,4,28,12,0,0,60
2,24,1,10,3,6,1,7968,5504,688192,3,1,2,6,24,10,24,9,0,1762,40
1,24,1,9,6,5,4,3888,4224,343360,6,1,1,5,24,9,38,9,4386,0,35
1,24,3,4,3,5,4,2512,2496,29376,3,3,1,5,24,4,37,13,0,0,50
2,24,6,14,3,6,6,8752,8928,506432,3,6,2,6,24,14,46,12,0,0,36
1,28,15,3,5,5,4,9424,9456,12736,5,15,1,5,28,3,38,14,0,0,40
1,24,1,9,6,5,5,3888,4224,707008,6,1,1,5,24,9,43,9,0,0,60
2,24,14,11,3,4,2,3744,3072,514560,3,14,2,4,24,11,27,11,0,0,35
1,24,5,4,3,1,1,6000,2496,586176,3,5,1,1,24,4,20,10,0,0,20
1,24,5,9,3,5,6,8384,4224,362880,3,5,1,5,24,9,49,10,0,0,40
1,24,1,9,1,5,9,3888,4224,105920,1,1,1,5,24,9,61,9,0,0,40
2,24,5,4,3,1,2,6000,2496,116928,3,5,2,1,24,4,27,10,0,0,40
1,19,5,10,3,1,1,5168,2256,319424,3,5,1,1,19,10,19,10,0,0,30
2,24,14,3,3,6,5,592,2032,148736,3,14,2,6,24,3,45,11,0,1564,40
1,24,5,14,3,3,10,2256,8928,517760,3,5,1,3,24,14,70,10,0,0,40
2,24,1,12,3,2,3,4240,5088,778432,3,1,2,2,24,12,31,9,0,0,30
1,24,5,10,3,5,1,5168,5504,319424,3,5,1,5,24,10,22,10,0,0,24
2,24,1,10,3,2,4,7968,5504,903872,3,1,2,2,24,10,36,9,0,0,24
1,24,16,9,3,5,9,4096,4224,224192,3,16,1,5,24,9,64,7,0,2179,40
2,24,5,7,4,6,5,6224,1488,195328,4,5,2,6,24,7,43,10,0,0,40
2,19,5,11,5,2,6,2656,5520,577600,5,5,2,2,19,11,47,10,0,0,38
2,24,1,11,3,6,3,8224,3072,57984,3,1,2,6,24,11,34,9,0,0,40
2,27,3,6,3,3,3,4304,2368,402112,3,3,2,3,27,6,33,13,0,0,40
1,24,1,9,3,1,1,3888,4224,190912,3,1,1,1,24,9,21,9,0,0,35
1,24,1,7,4,6,7,2384,1488,337152,4,1,1,6,24,7,52,9,0,0,45
1,24,1,9,3,5,6,3888,4224,696064,3,1,1,5,24,9,48,9,0,0,46
1,24,3,1,3,6,1,4304,656,55616,3,3,1,6,24,1,23,13,0,0,40
1,24,5,4,6,2,10,6000,2496,752896,6,5,1,2,24,4,71,10,0,1816,2
1,24,1,9,3,6,2,3888,4224,12800,3,1,1,6,24,9,29,9,0,0,60
1,24,3,10,3,3,5,640,5504,469248,3,3,1,3,24,10,42,13,0,0,50
2,24,2,7,4,6,10,4064,1488,672064,4,2,2,6,24,7,68,2,0,0,20
2,24,1,10,3,2,1,7968,5504,688192,3,1,2,2,24,10,25,9,0,0,40
2,24,15,6,1,2,5,5952,7056,623168,1,15,2,2,24,6,44,14,0,0,40
2,30,1,6,3,6,2,7600,8640,258688,3,1,2,6,30,6,28,9,0,0,40
1,24,15,4,6,5,5,640,2496,146560,6,15,1,5,24,4,45,14,0,0,40
2,19,5,10,3,2,4,5168,2256,851840,3,5,2,2,19,10,36,10,0,0,40
1,24,6,6,5,6,4,7184,7056,418496,5,6,1,6,24,6,39,12,0,0,42
1,24,15,15,2,2,6,5632,4688,83904,2,15,1,2,24,15,46,14,0,0,40
1,24,16,1,3,1,0,8960,656,531328,3,16,1,1,24,1,18,7,0,0,16
2,24,14,3,5,6,10,592,2032,853632,5,14,2,6,24,3,66,11,0,0,20
1,24,1,10,3,6,2,7968,5504,254016,3,1,1,6,24,10,27,9,0,1980,40
1,24,1,15,2,5,2,2528,4688,255488,2,1,1,5,24,15,28,9,0,0,40
1,24,5,4,3,5,7,6000,2496,856576,3,5,1,5,24,4,51,10,0,1977,40
1,24,3,9,3,6,2,8480,4224,506432,3,3,1,6,24,9,27,13,0,0,50
1,24,3,3,2,5,2,960,2032,327168,2,3,1,5,24,3,28,13,0,0,40
2,24,1,4,3,2,2,2848,2496,706048,3,1,2,2,24,4,27,9,0,0,25
1,24,1,9,3,1,1,3888,4224,190912,3,1,1,1,24,9,21,9,0,0,40
1,24,1,1,3,6,3,9504,656,843776,3,1,1,6,24,1,34,9,0,0,40
1,24,1,10,3,1,0,7968,5504,129280,3,1,1,1,24,10,18,9,0,0,12
1,24,3,3,3,5,3,960,2032,490432,3,3,1,5,24,3,33,13,0,0,65
1,24,5,6,5,5,5,4416,7056,190080,5,5,1,5,24,6,44,10,0,0,38
2,24,5,11,3,6,5,2656,3072,954432,3,5,2,6,24,11,43,10,0,0,40
1,24,5,9,3,6,2,8384,4224,473920,3,5,1,6,24,9,30,10,0,0,45
1,19,8,13,3,5,4,688,6160,10816,3,8,1,5,19,13,40,4,0,0,40
1,24,5,11,5,5,4,2656,3072,847488,5,5,1,5,24,11,37,10,0,0,42
1,24,1,11,3,5,3,8224,3072,57984,3,1,1,5,24,11,34,9,0,0,40
2,24,3,6,6,6,5,4304,7056,862208,6,3,2,6,24,6,41,13,0,0,40
2,24,3,7,4,6,7,9696,1488,392256,4,3,2,6,24,7,53,13,0,0,50
2,24,15,3,3,4,3,9424,2032,126016,3,15,2,4,24,3,31,14,0,0,50
1,24,7,3,2,5,8,16,2032,287488,2,7,1,5,24,3,58,16,0,0,1
2,24,5,13,3,6,4,7552,6800,772416,3,5,2,6,24,13,38,10,0,0,28
1,24,5,13,3,5,1,7552,6800,770176,3,5,1,5,24,13,24,10,0,0,40
1,24,3,9,5,5,5,8480,4224,684800,5,3,1,5,24,9,41,13,0,0,40
1,24,5,14,3,5,6,2256,8928,972352,3,5,1,5,24,14,47,10,0,0,45
1,24,3,14,5,5,5,928,8928,437504,5,3,1,5,24,14,41,13,0,0,24
1,19,12,12,3,3,1,5600,7008,189760,3,12,1,3,19,12,23,3,0,0,40
1,24,5,9,3,6,4,8384,4224,955776,3,5,1,6,24,9,36,10,0,0,40
2,24,15,6,5,6,4,5952,7056,579648,5,15,2,6,24,6,40,14,14084,0,55
1,24,15,3,3,3,3,9424,2032,126016,3,15,1,3,24,3,35,14,7298,0,40
1,24,1,4,6,6,1,2848,2496,259712,6,1,1,6,24,4,24,9,0,0,40
2,24,15,3,3,6,2,9424,2032,294848,3,15,2,6,24,3,26,14,0,1876,40
1,17,1,7,4,1,1,2384,6848,632320,4,1,1,1,17,7,19,9,0,0,40
1,24,3,6,3,5,7,4304,7056,616000,3,3,1,5,24,6,51,13,0,0,50
2,24,5,3,5,6,5,6400,2032,779840,5,5,2,6,24,3,42,10,0,1340,40
2,24,1,11,2,2,4,8224,3072,712064,2,1,2,2,24,11,37,9,0,0,35
2,24,16,4,3,1,0,7520,2496,800256,3,16,2,1,24,4,18,7,0,0,40
1,24,3,10,3,5,4,640,5504,713984,3,3,1,5,24,10,36,13,7298,0,36
1,24,1,9,3,6,3,3888,4224,171904,3,1,1,6,24,9,35,9,0,0,60
2,24,1,4,1,4,8,2848,2496,345920,1,1,2,4,24,4,58,9,15024,0,35
2,24,16,4,3,1,0,7520,2496,800256,3,16,2,1,24,4,17,7,0,0,12
1,24,1,12,5,5,5,4240,5088,890368,5,1,1,5,24,12,44,9,0,0,40
1,24,1,9,3,5,4,3888,4224,343360,3,1,1,5,24,9,37,9,0,0,40
2,24,5,4,3,6,3,6000,2496,64,3,5,2,6,24,4,35,10,0,0,40
1,24,1,9,3,5,8,3888,4224,2240,3,1,1,5,24,9,60,9,0,0,40
1,24,8,13,1,5,7,688,6800,638656,1,8,1,5,24,13,54,4,0,0,40
1,24,3,6,3,6,4,4304,7056,91520,3,3,1,6,24,6,37,13,0,0,60
2,24,6,4,3,6,6,2704,2496,448,3,6,2,6,24,4,50,12,0,0,40
1,36,3,4,3,5,4,2512,512,29376,3,3,1,5,36,4,38,13,0,0,50
1,24,3,3,3,5,5,960,2032,154432,3,3,1,5,24,3,45,13,0,0,55
1,24,13,9,3,6,1,3344,4224,520704,3,13,1,6,24,9,25,6,0,0,40
1,24,5,1,3,5,3,912,656,820608,3,5,1,5,24,1,31,10,0,0,40
1,24,2,7,4,6,9,4064,1488,797312,4,2,1,6,24,7,64,2,0,0,40
1,24,1,10,3,6,10,7968,5504,135744,3,1,1,6,24,10,90,9,0,2206,40
1,24,1,11,3,5,7,8224,3072,271808,3,1,1,5,24,11,54,9,0,0,20
2,24,9,13,5,6,7,3104,6800,81344,5,9,2,6,24,13,53,1,0,0,35
2,24,1,4,3,1,0,2848,2496,756352,3,1,2,1,24,4,18,9,0,0,40
2,24,13,7,4,6,8,320,1488,412144,4,13,2,6,24,7,60,6,0,0,10
1,24,1,8,6,5,10,1312,7872,121536,6,1,1,5,24,8,66,9,1409,0,50
2,2,14,11,3,6,10,3744,4656,342784,3,14,2,6,2,11,75,11,0,0,20
2,24,1,11,3,6,9,8224,3072,764288,3,1,2,6,24,11,65,9,0,0,40
1,24,16,12,3,6,3,2624,5088,848448,3,16,1,6,24,12,35,7,3674,0,40
2,24,1,4,3,2,5,2848,2496,708096,3,1,2,2,24,4,41,9,0,0,38
1,24,5,11,3,6,1,2656,3072,227712,3,5,1,6,24,11,25,10,0,0,42
2,24,5,9,3,3,3,8384,4224,925184,3,5,2,3,24,9,33,10,0,0,40
1,24,10,3,3,6,2,2096,2032,186624,3,10,1,6,24,3,28,15,0,0,55
1,24,1,10,2,5,8,7968,5504,637120,2,1,1,5,24,10,59,9,0,0,40
2,24,5,11,2,6,4,2656,3072,847488,2,5,2,6,24,11,40,10,0,0,38
1,28,3,6,3,5,5,4304,1216,862208,3,3,1,5,28,6,41,13,0,0,50
1,24,15,6,5,5,4,5952,7056,579648,5,15,1,5,24,6,38,14,0,0,70
1,24,1,12,3,1,1,4240,5088,55936,3,1,1,1,24,12,23,9,0,0,40
1,24,3,3,3,5,4,960,2032,958912,3,3,1,5,24,3,40,13,0,0,40
2,24,1,10,6,4,5,7968,5504,943680,6,1,2,4,24,10,41,9,0,0,20
1,24,6,15,2,5,1,4000,4688,963072,2,6,1,5,24,15,24,12,0,0,50
1,24,5,7,4,1,1,6224,1488,256192,4,5,1,1,24,7,20,10,0,0,20
1,24,5,9,3,6,4,8384,4224,955776,3,5,1,6,24,9,38,10,0,1741,40
1,13,1,11,3,5,8,8224,4496,665088,3,1,1,5,13,11,56,9,0,0,35
1,24,1,11,3,5,8,8224,3072,665088,3,1,1,5,24,11,58,9,0,0,45
2,24,1,10,3,6,3,7968,5504,563520,3,1,2,6,24,10,32,9,0,0,34
1,24,6,14,3,5,4,8752,8928,975168,3,6,1,5,24,14,40,12,0,1977,60
1,13,1,11,3,5,5,8224,4496,560320,3,1,1,5,13,11,45,9,0,0,40
2,24,10,3,3,4,5,2096,2032,244928,3,10,2,4,24,3,41,15,0,0,40
2,24,3,11,3,4,5,2096,3072,508656,3,3,2,4,24,11,42,13,0,0,40
2,24,13,10,5,2,8,3040,5504,194048,5,13,2,2,24,10,59,6,0,0,30
1,24,5,11,5,1,1,2656,3072,227712,5,5,1,1,24,11,19,10,0,0,40
1,24,5,12,3,6,8,1696,5088,710464,3,5,1,6,24,12,58,10,0,0,20
1,6,1,8,6,5,5,1312,8960,875328,6,1,1,5,6,8,42,9,0,0,40
2,24,1,10,3,1,1,7968,5504,688192,3,1,2,1,24,10,20,9,0,0,40
2,24,1,10,3,6,3,7968,5504,563520,3,1,2,6,24,10,32,9,0,0,30
2,24,14,6,3,6,5,544,7056,514432,3,14,2,6,24,6,45,11,0,0,45
1,24,8,9,3,6,6,5424,4224,608000,3,8,1,6,24,9,50,4,0,0,40
2,24,3,3,3,1,4,960,2032,958912,3,3,2,1,24,3,36,13,0,0,40
1,24,1,4,3,5,5,2848,2496,708096,3,1,1,5,24,4,45,9,0,0,60
1,24,16,10,3,1,0,8448,5504,98048,3,16,1,1,24,10,17,7,0,0,12
1,24,5,4,3,5,8,6000,2496,688512,3,5,1,5,24,4,59,10,4064,0,40
1,24,16,9,3,5,2,4096,4224,990400,3,16,1,5,24,9,26,7,0,0,40
1,3,5,6,1,5,4,4416,9312,619136,1,5,1,5,3,6,37,10,0,0,75
1,16,5,7,4,1,1,6224,1184,256192,4,5,1,1,16,7,19,10,0,0,24
1,24,1,6,3,5,9,7600,7056,218624,3,1,1,5,24,6,64,9,0,0,40
2,24,3,3,3,6,3,960,2032,490432,3,3,2,6,24,3,33,13,0,0,45
2,24,1,9,3,4,3,3888,4224,171904,3,1,2,4,24,9,33,9,0,0,40
1,24,1,6,3,5,9,7600,7056,218624,3,1,1,5,24,6,61,9,0,0,40
1,24,4,10,3,1,0,7568,5504,48384,3,4,1,1,24,10,17,5,1055,0,24
1,24,15,8,6,5,6,1440,7872,820800,6,15,1,5,24,8,50,14,2407,0,98
1,24,15,3,5,1,2,9424,2032,294848,5,15,1,1,24,3,27,14,0,0,35
2,24,1,3,3,1,2,6448,2032,835072,3,1,2,1,24,3,30,9,0,0,40
1,24,1,1,3,5,5,9504,656,172544,3,1,1,5,24,1,43,9,0,0,40
1,24,5,9,3,5,5,8384,4224,300416,3,5,1,5,24,9,44,10,7298,0,40
2,24,5,6,3,6,3,4416,7056,387712,3,5,2,6,24,6,35,10,0,0,40
2,24,5,14,3,1,1,2256,8928,720128,3,5,2,1,24,14,25,10,0,0,40
2,24,5,13,3,4,1,7552,6800,770176,3,5,2,4,24,13,24,10,7298,0,48
2,26,3,3,3,6,1,960,6272,164736,3,3,2,6,26,3,22,13,0,0,15
1,24,5,9,5,5,5,8384,4224,300416,5,5,1,5,24,9,42,10,5178,0,40
2,24,6,4,3,2,3,2704,2496,923520,3,6,2,2,24,4,34,12,0,0,45
2,24,3,3,3,6,8,960,2032,274784,3,3,2,6,24,3,60,13,0,0,42
1,24,1,1,3,1,1,9504,656,93056,3,1,1,1,24,1,21,9,0,0,40
1,24,15,4,5,5,8,640,2496,455232,5,15,1,5,24,4,57,14,15024,0,40
1,24,10,3,3,5,5,2096,2032,244928,3,10,1,5,24,3,41,15,0,0,60
1,24,5,10,3,6,6,5168,5504,614592,3,5,1,6,24,10,50,10,0,0,45
2,24,3,6,3,6,1,4304,7056,733696,3,3,2,6,24,6,25,13,0,0,40
1,31,8,9,3,5,6,5424,9312,608000,3,8,1,5,31,9,50,4,0,0,40
1,24,3,3,3,5,4,960,2032,958912,3,3,1,5,24,3,36,13,0,0,45
2,24,1,3,3,6,3,6448,2032,127040,3,1,2,6,24,3,31,9,0,0,40
1,24,3,15,5,6,2,5424,4688,932608,5,3,1,6,24,15,29,13,0,0,56
1,24,5,4,3,1,1,6000,2496,586176,3,5,1,1,24,4,21,10,0,0,45
2,24,3,14,3,2,2,928,8928,608192,3,3,2,2,24,14,27,13,0,0,40
1,24,1,12,3,5,9,4240,5088,345408,3,1,1,5,24,12,65,9,0,0,16
2,24,3,4,1,6,4,2512,2496,29376,1,3,2,6,24,4,37,13,0,0,60
2,13,15,7,4,4,4,3920,1984,770048,4,15,2,4,13,7,39,14,3464,0,40
1,24,1,9,3,1,1,3888,4224,190912,3,1,1,1,24,9,24,9,0,0,40
1,24,1,4,3,6,4,2848,2496,822528,3,1,1,6,24,4,38,9,0,0,80
1,24,3,11,3,5,6,2096,3072,892992,3,3,1,5,24,11,48,13,7688,0,40
2,24,5,10,3,6,1,5168,5504,319424,3,5,2,6,24,10,21,10,0,0,25
1,24,1,12,3,5,3,4240,5088,778432,3,1,1,5,24,12,31,9,0,0,45
1,24,1,4,3,5,7,2848,2496,353536,3,1,1,5,24,4,55,9,4386,0,40
2,12,5,11,3,4,1,2656,2704,227712,3,5,2,4,12,11,24,10,0,0,40
2,24,1,11,3,6,5,8224,3072,560320,3,1,2,6,24,11,43,9,0,0,40
1,24,6,14,3,6,2,8752,8928,16320,3,6,1,6,24,14,26,12,0,0,45
2,24,6,3,3,6,6,8096,2032,72128,3,6,2,6,24,3,46,12,0,0,33
1,24,6,11,3,5,3,624,3072,430976,3,6,1,5,24,11,35,12,0,0,40
1,24,5,8,1,5,5,3456,7872,709120,1,5,1,5,24,8,41,10,0,0,54
1,24,3,4,3,6,2,2512,2496,458880,3,3,1,6,24,4,26,13,0,0,40
