1,13,9,2,2,3,6,2261,3486,18570,2,9,1,3,13,2,47,15,0,1902,60
0,23,2,5,4,5,6,3984,7521,267357,4,2,0,5,23,5,50,13,0,0,55
0,23,0,5,0,5,6,7543,7521,668314,0,0,0,5,23,5,47,9,0,0,60
0,23,4,13,2,4,5,2364,8419,924270,2,4,0,4,23,13,43,10,0,0,40
0,18,11,12,2,4,6,6651,6379,432126,2,11,0,4,18,12,46,3,0,0,40
0,7,13,9,2,4,3,9664,1709,772256,2,13,0,4,7,9,35,11,0,0,40
0,23,0,10,2,4,5,7953,3059,560563,2,0,0,4,23,10,41,9,0,0,48
0,23,0,12,2,4,2,3447,6773,711102,2,0,0,4,23,12,30,9,5013,0,40
0,23,2,3,2,4,2,2671,2366,458434,2,2,0,4,23,3,30,13,2407,0,40
0,12,7,6,3,5,3,3747,1818,431427,3,7,0,5,12,6,32,4,0,0,40
0,23,0,11,2,4,6,4329,5019,902750,2,0,0,4,23,11,48,9,0,0,40
0,23,6,2,2,4,5,9900,1721,894798,2,6,0,4,23,2,42,16,0,0,45
0,23,4,13,2,5,2,2364,8419,113157,2,4,0,5,23,13,29,10,0,0,58
0,23,0,8,2,4,4,4291,4177,343030,2,0,0,4,23,8,36,9,0,0,40
1,23,4,10,2,5,2,2556,3059,6585,2,4,1,5,23,10,28,10,0,0,40
1,23,0,10,2,3,7,7953,3059,271781,2,0,1,3,23,10,53,9,0,0,40
0,23,4,5,0,4,6,4396,7521,441499,0,4,0,4,23,5,49,10,0,0,50
0,23,4,6,3,0,1,5832,1317,256194,3,4,0,0,23,6,25,10,0,0,40
0,23,4,2,2,0,1,6746,1721,492256,2,4,0,0,23,2,19,10,0,0,32
1,23,2,3,2,0,3,2671,2366,789115,2,2,1,0,23,3,31,13,0,0,40
0,23,2,3,5,4,2,2671,2366,458434,5,2,0,4,23,3,29,13,0,0,70
0,23,4,12,2,5,1,7760,6773,770226,2,4,0,5,23,12,23,10,0,0,40
0,23,4,2,2,2,10,6746,1721,947897,2,4,0,2,23,2,79,10,0,0,20
0,18,0,9,2,0,2,8000,2228,253837,2,0,0,0,18,9,27,9,0,0,40
0,23,5,10,2,4,4,851,3059,566136,2,5,0,4,23,10,40,12,0,0,40
0,23,12,6,3,4,10,735,1317,359014,3,12,0,4,23,6,67,6,0,0,2
1,23,15,9,2,0,0,8497,5442,98156,2,15,1,0,23,9,18,7,0,0,22
0,23,7,7,4,4,3,9415,7917,349043,4,7,0,4,23,7,31,4,0,0,40
0,23,0,3,2,5,0,2604,2366,756367,2,0,0,5,23,3,18,9,0,0,30
0,8,2,9,2,4,7,587,9100,45539,2,2,0,4,8,9,52,13,0,0,40
1,23,0,9,2,3,6,8000,5442,587369,2,0,1,3,23,9,46,9,0,0,40
0,23,0,3,2,4,8,2604,2366,346007,2,0,0,4,23,3,59,9,0,0,48
1,23,0,8,2,5,5,4291,4177,706897,2,0,1,5,23,8,44,9,14344,0,40
1,23,0,3,2,0,7,2604,2366,353256,2,0,1,0,23,3,53,9,0,0,35
0,23,0,14,4,4,6,2136,4718,616541,4,0,0,4,23,14,49,9,0,0,40
0,23,14,2,2,4,3,9300,1721,125900,2,14,0,4,23,2,33,14,0,0,50
0,23,3,3,2,5,2,4513,2366,846924,2,3,0,5,23,3,30,5,0,0,40
1,23,6,2,4,5,5,9900,1721,894798,4,6,1,5,23,2,43,16,0,0,50
0,23,13,2,2,4,8,555,1721,446966,2,13,0,4,23,2,57,11,0,0,40
1,23,4,8,2,1,4,8446,4177,955837,2,4,1,1,23,8,37,10,0,0,40
1,23,4,12,2,1,2,7760,6773,953767,2,4,1,1,23,12,28,10,0,0,25
1,12,0,3,2,3,2,2604,2705,706265,2,0,1,3,12,3,30,9,0,1573,35
0,23,2,14,4,4,3,4999,4718,335015,4,2,0,4,23,14,34,13,0,0,40
0,23,4,0,4,5,2,906,631,65833,4,4,0,5,23,0,29,10,0,0,50
0,23,6,2,5,4,6,9900,1721,59355,5,6,0,4,23,2,48,16,0,1902,60
0,23,4,3,2,4,4,6051,2366,604790,2,4,0,4,23,3,37,10,0,0,48
1,29,5,5,2,1,6,6977,8724,439978,2,5,1,1,29,5,48,12,0,0,40
0,23,0,9,4,0,3,8000,5442,563592,4,0,0,0,23,9,32,9,0,0,40
0,23,14,5,2,4,10,5702,7521,364505,2,14,0,4,23,5,76,14,0,0,40
0,23,2,5,2,4,5,3984,7521,862658,2,2,0,4,23,5,44,13,15024,0,60
1,23,14,2,5,5,6,9300,1721,264807,5,14,1,5,23,2,47,14,0,0,50
1,23,4,13,2,0,1,2364,8419,720346,2,4,1,0,23,13,20,10,0,0,40
0,23,0,8,2,5,2,4291,4177,12388,2,0,0,5,23,8,29,9,0,0,40
0,23,0,8,0,4,3,4291,4177,172087,0,0,0,4,23,8,32,9,7688,0,40
1,23,12,6,3,0,0,735,1317,332874,3,12,1,0,23,6,17,6,34095,0,32
0,23,15,0,2,0,2,8464,631,24543,2,15,0,0,23,0,30,7,0,0,40
1,23,0,10,4,5,3,7953,3059,57849,4,0,1,5,23,10,31,9,0,0,40
0,23,0,0,2,4,5,9981,631,172511,2,0,0,4,23,0,42,9,0,0,40
0,23,2,3,2,2,1,2671,2366,420981,2,2,0,2,23,3,24,13,0,0,40
0,23,9,2,2,4,4,2261,1721,467316,2,9,0,4,23,2,38,15,0,0,40
0,15,0,9,5,4,8,8000,2447,637155,5,0,0,4,15,9,56,9,0,1887,50
1,23,4,3,2,3,2,6051,2366,117140,2,4,1,3,23,3,28,10,4064,0,25
1,23,0,12,2,0,4,3447,6773,345320,2,0,1,0,23,12,36,9,0,0,40
0,23,3,0,2,4,7,932,631,192824,2,3,0,4,23,0,53,5,0,0,50
0,23,4,3,0,4,8,6051,2366,688426,0,4,0,4,23,3,56,10,0,0,50
0,23,13,8,4,4,6,4959,4177,335768,4,13,0,4,23,8,49,11,0,0,40
0,23,4,3,2,4,7,6051,2366,856703,2,4,0,4,23,3,55,10,0,0,56
0,23,0,8,2,5,1,4291,4177,190853,2,0,0,5,23,8,22,9,0,0,41
1,23,4,9,2,0,1,5119,5442,319421,2,4,1,0,23,9,21,10,0,0,40
0,23,2,5,2,4,4,3984,7521,91883,2,2,0,4,23,5,40,13,0,0,60
0,25,2,5,2,0,2,3984,5780,433857,2,2,0,0,25,5,30,13,0,0,40
0,23,2,2,1,4,2,994,1721,327257,1,2,0,4,23,2,29,13,0,0,50
0,23,4,9,2,0,1,5119,5442,319421,2,4,0,0,23,9,19,10,0,0,35
1,23,2,5,2,3,6,3984,7521,267357,2,2,1,3,23,5,47,13,0,0,40
1,23,4,10,2,0,1,2556,3059,227658,2,4,1,0,23,10,20,10,0,1719,28
0,23,5,10,2,4,3,851,3059,430923,2,5,0,4,23,10,31,12,0,0,40
0,23,0,6,3,4,3,2287,1317,407127,3,0,0,4,23,6,35,9,0,0,40
0,23,4,8,2,5,4,8446,4177,955837,2,4,0,5,23,8,39,10,0,0,40
1,23,5,3,2,5,2,2474,2366,752609,2,5,1,5,23,3,28,12,0,0,60
1,23,0,9,2,5,1,8000,5442,688390,2,0,1,5,23,9,24,9,0,1762,40
0,23,0,8,5,4,4,4291,4177,343030,5,0,0,4,23,8,38,9,4386,0,35
0,23,2,3,2,4,4,2671,2366,29360,2,2,0,4,23,3,37,13,0,0,50
1,23,5,13,2,5,6,8603,8419,506262,2,5,1,5,23,13,46,12,0,0,36
0,27,14,2,4,4,4,9300,9518,13217,4,14,0,4,27,2,38,14,0,0,40
0,23,0,8,5,4,5,4291,4177,706897,5,0,0,4,23,8,43,9,0,0,60
1,23,13,10,2,3,2,3681,3059,514322,2,13,1,3,23,10,27,11,0,0,35
0,23,4,3,2,0,1,6051,2366,586193,2,4,0,0,23,3,20,10,0,0,20
0,23,4,8,2,4,6,8446,4177,363179,2,4,0,4,23,8,49,10,0,0,40
0,23,0,8,0,4,9,4291,4177,105725,0,0,0,4,23,8,61,9,0,0,40
1,23,4,3,2,0,2,6051,2366,117140,2,4,1,0,23,3,27,10,0,0,40
0,18,4,9,2,0,1,5119,2228,319421,2,4,0,0,18,9,19,10,0,0,30
1,23,13,2,2,5,5,555,1721,148313,2,13,1,5,23,2,45,11,0,1564,40
0,23,4,13,2,2,10,2364,8419,517747,2,4,0,2,23,13,70,10,0,0,40
1,23,0,11,2,1,3,4329,5019,778433,2,0,1,1,23,11,31,9,0,0,30
0,23,4,9,2,4,1,5119,5442,319421,2,4,0,4,23,9,22,10,0,0,24
1,23,0,9,2,1,4,8000,5442,904343,2,0,1,1,23,9,36,9,0,0,24
0,23,15,8,2,4,9,3956,4177,224434,2,15,0,4,23,8,64,7,0,2179,40
1,23,4,6,3,5,5,5832,1317,195046,3,4,1,5,23,6,43,10,0,0,40
1,18,4,10,4,1,6,2556,5573,577597,4,4,1,1,18,10,47,10,0,0,38
1,23,0,10,2,5,3,7953,3059,57849,2,0,1,5,23,10,34,9,0,0,40
1,26,2,5,2,2,3,3984,2558,402128,2,2,1,2,26,5,33,13,0,0,40
0,23,0,8,2,0,1,4291,4177,190853,2,0,0,0,23,8,21,9,0,0,35
0,23,0,6,3,5,7,2287,1317,337115,3,0,0,5,23,6,52,9,0,0,45
0,23,0,8,2,4,6,4291,4177,696192,2,0,0,4,23,8,48,9,0,0,46
0,23,2,0,2,5,1,4306,631,55144,2,2,0,5,23,0,23,13,0,0,40
0,23,4,3,5,1,10,6051,2366,752858,5,4,0,1,23,3,71,10,0,1816,2
0,23,0,8,2,5,2,4291,4177,12388,2,0,0,5,23,8,29,9,0,0,60
0,23,2,9,2,2,5,587,5442,469189,2,2,0,2,23,9,42,13,0,0,50
1,23,1,6,3,5,10,4076,1317,672055,3,1,1,5,23,6,68,2,0,0,20
1,23,0,9,2,1,1,8000,5442,688390,2,0,1,1,23,9,25,9,0,0,40
1,23,14,5,0,1,5,5702,7521,623048,0,14,1,1,23,5,44,14,0,0,40
1,29,0,5,2,5,2,7543,8724,259166,2,0,1,5,29,5,28,9,0,0,40
0,23,14,3,5,4,5,725,2366,146775,5,14,0,4,23,3,45,14,0,0,40
1,18,4,9,2,1,4,5119,2228,852274,2,4,1,1,18,9,36,10,0,0,40
0,23,5,5,4,5,4,6977,7521,418712,4,5,0,5,23,5,39,12,0,0,42
0,23,14,14,1,1,6,6113,4718,83824,1,14,0,1,23,14,46,14,0,0,40
0,23,15,0,2,0,0,8464,631,530893,2,15,0,0,23,0,18,7,0,0,16
1,23,13,2,4,5,10,555,1721,853630,4,13,1,5,23,2,66,11,0,0,20
0,23,0,9,2,5,2,8000,5442,253837,2,0,0,5,23,9,27,9,0,1980,40
0,23,0,14,1,4,2,2136,4718,255673,1,0,0,4,23,14,28,9,0,0,40
0,23,4,3,2,4,7,6051,2366,856703,2,4,0,4,23,3,51,10,0,1977,40
0,23,2,8,2,5,2,8026,4177,506081,2,2,0,5,23,8,27,13,0,0,50
0,23,2,2,1,4,2,994,1721,327257,1,2,0,4,23,2,28,13,0,0,40
1,23,0,3,2,1,2,2604,2366,706265,2,0,1,1,23,3,27,9,0,0,25
0,23,0,8,2,0,1,4291,4177,190853,2,0,0,0,23,8,21,9,0,0,40
0,23,0,0,2,5,3,9981,631,843801,2,0,0,5,23,0,34,9,0,0,40
0,23,0,9,2,0,0,8000,5442,129083,2,0,0,0,23,9,18,9,0,0,12
0,23,2,2,2,4,3,994,1721,490358,2,2,0,4,23,2,33,13,0,0,65
0,23,4,5,4,4,5,4396,7521,190190,4,4,0,4,23,5,44,10,0,0,38
1,23,4,10,2,5,5,2556,3059,954462,2,4,1,5,23,10,43,10,0,0,40
0,23,4,8,2,5,2,8446,4177,473863,2,4,0,5,23,8,30,10,0,0,45
0,18,7,12,2,4,4,435,6379,11092,2,7,0,4,18,12,40,4,0,0,40
0,23,4,10,4,4,4,2556,3059,847271,4,4,0,4,23,10,37,10,0,0,42
0,23,0,10,2,4,3,7953,3059,57849,2,0,0,4,23,10,34,9,0,0,40
1,23,2,5,5,5,5,3984,7521,862658,5,2,1,5,23,5,41,13,0,0,40
1,23,2,6,3,5,7,9740,1317,391780,3,2,1,5,23,6,53,13,0,0,50
1,23,14,2,2,3,3,9300,1721,125900,2,14,1,3,23,2,31,14,0,0,50
0,23,6,2,1,4,8,9900,1721,287017,1,6,0,4,23,2,58,16,0,0,1
1,23,4,12,2,5,4,7760,6773,772369,2,4,1,5,23,12,38,10,0,0,28
0,23,4,12,2,4,1,7760,6773,770226,2,4,0,4,23,12,24,10,0,0,40
0,23,2,8,4,4,5,8026,4177,684596,4,2,0,4,23,8,41,13,0,0,40
0,23,4,13,2,4,6,2364,8419,972393,2,4,0,4,23,13,47,10,0,0,45
0,23,2,13,4,4,5,920,8419,437494,4,2,0,4,23,13,41,13,0,0,24
0,18,11,11,2,2,1,5429,6785,189699,2,11,0,2,18,11,23,3,0,0,40
0,23,4,8,2,5,4,8446,4177,955837,2,4,0,5,23,8,36,10,0,0,40
1,23,14,5,4,5,4,5702,7521,579665,4,14,1,5,23,5,40,14,14084,0,55
0,23,14,2,2,2,3,9300,1721,125900,2,14,0,2,23,2,35,14,7298,0,40
0,23,0,3,5,5,1,2604,2366,259802,5,0,0,5,23,3,24,9,0,0,40
1,23,14,2,2,5,2,9300,1721,294883,2,14,1,5,23,2,26,14,0,1876,40
0,16,0,6,3,0,1,2287,6572,632137,3,0,0,0,16,6,19,9,0,0,40
0,23,2,5,2,4,7,3984,7521,615996,2,2,0,4,23,5,51,13,0,0,50
1,23,4,2,4,5,5,6746,1721,779548,4,4,1,5,23,2,42,10,0,1340,40
1,23,0,10,1,1,4,7953,3059,711936,1,0,1,1,23,10,37,9,0,0,35
1,23,15,3,2,0,0,7341,2366,800008,2,15,1,0,23,3,18,7,0,0,40
0,23,2,9,2,4,4,587,5442,714444,2,2,0,4,23,9,36,13,7298,0,36
0,23,0,8,2,5,3,4291,4177,172087,2,0,0,5,23,8,35,9,0,0,60
1,23,0,3,0,3,8,2604,2366,346007,0,0,1,3,23,3,58,9,15024,0,35
1,23,15,3,2,0,0,7341,2366,800008,2,15,1,0,23,3,17,7,0,0,12
0,23,0,11,4,4,5,4329,5019,890459,4,0,0,4,23,11,44,9,0,0,40
0,23,0,8,2,4,4,4291,4177,343030,2,0,0,4,23,8,37,9,0,0,40
1,23,4,3,2,5,3,6051,2366,267,2,4,1,5,23,3,35,10,0,0,40
0,23,0,8,2,4,8,4291,4177,2082,2,0,0,4,23,8,60,9,0,0,40
0,23,7,12,0,4,7,435,6773,638179,0,7,0,4,23,12,54,4,0,0,40
0,23,2,5,2,5,4,3984,7521,91883,2,2,0,5,23,5,37,13,0,0,60
1,23,5,3,2,5,6,2474,2366,509,2,5,1,5,23,3,50,12,0,0,40
0,35,2,3,2,4,4,2671,725,29360,2,2,0,4,35,3,38,13,0,0,50
0,23,2,2,2,4,5,994,1721,154464,2,2,0,4,23,2,45,13,0,0,55
0,23,12,8,2,5,1,3267,4177,520709,2,12,0,5,23,8,25,6,0,0,40
0,23,4,0,2,4,3,906,631,820782,2,4,0,4,23,0,31,10,0,0,40
0,23,1,6,3,5,9,4076,1317,797178,3,1,0,5,23,6,64,2,0,0,40
0,23,0,9,2,5,10,8000,5442,135415,2,0,0,5,23,9,90,9,0,2206,40
0,23,0,10,2,4,7,7953,3059,271781,2,0,0,4,23,10,54,9,0,0,20
1,23,8,12,4,5,7,3222,6773,81374,4,8,1,5,23,12,53,1,0,0,35
1,23,0,3,2,0,0,2604,2366,756367,2,0,1,0,23,3,18,9,0,0,40
1,23,12,6,3,5,8,735,1317,412146,3,12,1,5,23,6,60,6,0,0,10
0,23,0,7,5,4,10,1411,7917,121564,5,0,0,4,23,7,66,9,1409,0,50
1,1,13,10,2,5,10,3681,4488,342848,2,13,1,5,1,10,75,11,0,0,20
1,23,0,10,2,5,9,7953,3059,763999,2,0,1,5,23,10,65,9,0,0,40
0,23,15,11,2,5,3,2650,5019,848494,2,15,0,5,23,11,35,7,3674,0,40
1,23,0,3,2,1,5,2604,2366,708366,2,0,1,1,23,3,41,9,0,0,38
0,23,4,10,2,5,1,2556,3059,227658,2,4,0,5,23,10,25,10,0,0,42
1,23,4,8,2,2,3,8446,4177,925126,2,4,1,2,23,8,33,10,0,0,40
0,23,9,2,2,5,2,2261,1721,186630,2,9,0,5,23,2,28,15,0,0,55
0,23,0,9,1,4,8,8000,5442,637155,1,0,0,4,23,9,59,9,0,0,40
1,23,4,10,1,5,4,2556,3059,847271,1,4,1,5,23,10,40,10,0,0,38
0,27,2,5,2,4,5,3984,976,862658,2,2,0,4,27,5,41,13,0,0,50
0,23,14,5,4,4,4,5702,7521,579665,4,14,0,4,23,5,38,14,0,0,70
0,23,0,11,2,0,1,4329,5019,56039,2,0,0,0,23,11,23,9,0,0,40
0,23,2,2,2,4,4,994,1721,959387,2,2,0,4,23,2,40,13,0,0,40
1,23,0,9,5,3,5,8000,5442,943714,5,0,1,3,23,9,41,9,0,0,20
0,23,5,14,1,4,1,4006,4718,963124,1,5,0,4,23,14,24,12,0,0,50
0,23,4,6,3,0,1,5832,1317,256194,3,4,0,0,23,6,20,10,0,0,20
0,23,4,8,2,5,4,8446,4177,955837,2,4,0,5,23,8,38,10,0,1741,40
0,12,0,10,2,4,8,7953,4374,664604,2,0,0,4,12,10,56,9,0,0,35
0,23,0,10,2,4,8,7953,3059,664604,2,0,0,4,23,10,58,9,0,0,45
1,23,0,9,2,5,3,8000,5442,563592,2,0,1,5,23,9,32,9,0,0,34
0,23,5,13,2,4,4,8603,8419,975048,2,5,0,4,23,13,40,12,0,1977,60
0,12,0,10,2,4,5,7953,4374,560563,2,0,0,4,12,10,45,9,0,0,40
1,23,9,2,2,3,5,2261,1721,244835,2,9,1,3,23,2,41,15,0,0,40
1,23,2,10,2,3,5,2068,3059,508650,2,2,1,3,23,10,42,13,0,0,40
1,23,12,9,4,1,8,2904,5442,194029,4,12,1,1,23,9,59,6,0,0,30
0,23,4,10,4,0,1,2556,3059,227658,4,4,0,0,23,10,19,10,0,0,40
0,23,4,11,2,5,8,1948,5019,710535,2,4,0,5,23,11,58,10,0,0,20
0,5,0,7,5,4,5,1411,9154,875437,5,0,0,4,5,7,42,9,0,0,40
1,23,0,9,2,0,1,8000,5442,688390,2,0,1,0,23,9,20,9,0,0,40
1,23,0,9,2,5,3,8000,5442,563592,2,0,1,5,23,9,32,9,0,0,30
1,23,13,5,2,5,5,867,7521,514433,2,13,1,5,23,5,45,11,0,0,45
0,23,7,8,2,5,6,5935,4177,608076,2,7,0,5,23,8,50,4,0,0,40
1,23,2,2,2,0,4,994,1721,959387,2,2,1,0,23,2,36,13,0,0,40
0,23,0,3,2,4,5,2604,2366,708366,2,0,0,4,23,3,45,9,0,0,60
0,23,15,9,2,0,0,8497,5442,98156,2,15,0,0,23,9,17,7,0,0,12
0,23,4,3,2,4,8,6051,2366,688426,2,4,0,4,23,3,59,10,4064,0,40
0,23,15,8,2,4,2,3956,4177,990277,2,15,0,4,23,8,26,7,0,0,40
0,2,4,5,0,4,4,4396,9485,618701,0,4,0,4,2,5,37,10,0,0,75
0,15,4,6,3,0,1,5832,1328,256194,3,4,0,0,15,6,19,10,0,0,24
0,23,0,5,2,4,9,7543,7521,218613,2,0,0,4,23,5,64,9,0,0,40
1,23,2,2,2,5,3,994,1721,490358,2,2,1,5,23,2,33,13,0,0,45
1,23,0,8,2,3,3,4291,4177,172087,2,0,1,3,23,8,33,9,0,0,40
0,23,0,5,2,4,9,7543,7521,218613,2,0,0,4,23,5,61,9,0,0,40
0,23,3,9,2,0,0,7493,5442,48626,2,3,0,0,23,9,17,5,1055,0,24
0,23,14,7,5,4,6,1386,7917,820747,5,14,0,4,23,7,50,14,2407,0,98
0,23,14,2,4,0,2,9300,1721,294883,4,14,0,0,23,2,27,14,0,0,35
1,23,0,2,2,0,2,6503,1721,835512,2,0,1,0,23,2,30,9,0,0,40
0,23,0,0,2,4,5,9981,631,172511,2,0,0,4,23,0,43,9,0,0,40
0,23,4,8,2,4,5,8446,4177,300348,2,4,0,4,23,8,44,10,7298,0,40
1,23,4,5,2,5,3,4396,7521,387960,2,4,1,5,23,5,35,10,0,0,40
1,23,4,13,2,0,1,2364,8419,720346,2,4,1,0,23,13,25,10,0,0,40
1,23,4,12,2,3,1,7760,6773,770226,2,4,1,3,23,12,24,10,7298,0,48
1,25,2,2,2,5,1,994,6274,164972,2,2,1,5,25,2,22,13,0,0,15
0,23,4,8,4,4,5,8446,4177,300348,4,4,0,4,23,8,42,10,5178,0,40
1,23,5,3,2,1,3,2474,2366,923362,2,5,1,1,23,3,34,12,0,0,45
1,23,2,2,2,5,8,994,1721,274783,2,2,1,5,23,2,60,13,0,0,42
0,23,0,0,2,0,1,9981,631,93515,2,0,0,0,23,0,21,9,0,0,40
0,23,14,3,4,4,8,725,2366,455594,4,14,0,4,23,3,57,14,15024,0,40
0,23,9,2,2,4,5,2261,1721,244835,2,9,0,4,23,2,41,15,0,0,60
0,23,4,9,2,5,6,5119,5442,614572,2,4,0,5,23,9,50,10,0,0,45
1,23,2,5,2,5,1,3984,7521,733494,2,2,1,5,23,5,25,13,0,0,40
0,30,7,8,2,4,6,5935,9244,608076,2,7,0,4,30,8,50,4,0,0,40
0,23,2,2,2,4,4,994,1721,959387,2,2,0,4,23,2,36,13,0,0,45
1,23,0,2,2,5,3,6503,1721,127491,2,0,1,5,23,2,31,9,0,0,40
0,23,2,14,4,5,2,4999,4718,932406,4,2,0,5,23,14,29,13,0,0,56
0,23,4,3,2,0,1,6051,2366,586193,2,4,0,0,23,3,21,10,0,0,45
1,23,2,13,2,1,2,920,8419,608115,2,2,1,1,23,13,27,13,0,0,40
0,23,0,11,2,4,9,4329,5019,345311,2,0,0,4,23,11,65,9,0,0,16
1,23,2,3,0,5,4,2671,2366,29360,0,2,1,5,23,3,37,13,0,0,60
1,12,14,6,3,3,4,4118,1818,770197,3,14,1,3,12,6,39,14,3464,0,40
0,23,0,8,2,0,1,4291,4177,190853,2,0,0,0,23,8,24,9,0,0,40
0,23,0,3,2,5,4,2604,2366,822899,2,0,0,5,23,3,38,9,0,0,80
0,23,2,10,2,4,6,2068,3059,893059,2,2,0,4,23,10,48,13,7688,0,40
1,23,4,9,2,5,1,5119,5442,319421,2,4,1,5,23,9,21,10,0,0,25
0,23,0,11,2,4,3,4329,5019,778433,2,0,0,4,23,11,31,9,0,0,45
0,23,0,3,2,4,7,2604,2366,353256,2,0,0,4,23,3,55,9,4386,0,40
1,11,4,10,2,3,1,2556,2749,227658,2,4,1,3,11,10,24,10,0,0,40
1,23,0,10,2,5,5,7953,3059,560563,2,0,1,5,23,10,43,9,0,0,40
0,23,5,13,2,5,2,8603,8419,16338,2,5,0,5,23,13,26,12,0,0,45
1,23,5,2,2,5,6,8117,1721,72156,2,5,1,5,23,2,46,12,0,0,33
0,23,5,10,2,4,3,851,3059,430923,2,5,0,4,23,10,35,12,0,0,40
0,23,4,7,0,4,5,3208,7917,709002,0,4,0,4,23,7,41,10,0,0,54
0,23,2,3,2,5,2,2671,2366,458434,2,2,0,5,23,3,26,13,0,0,40
